age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,education_compact,education_compact_num,us,married
38,State_gov,HS_grad,9,Divorced,Adm_clerical,Not_in_family,White,Female,0,0,38,United_States,<=50K,High school or GED,1,1,0
43,State_gov,Some_college,10,Divorced,Exec_managerial,Unmarried,Black,Female,0,0,38,Unknown,<=50K,High school or GED,1,0,0
27,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
42,Private,Masters,14,Married_civ_spouse,Prof_specialty,Husband,Asian_Pac_Islander,Male,0,1902,55,India,>50K,Master's,4,0,1
46,Private,Bachelors,13,Separated,Prof_specialty,Unmarried,Black,Female,0,0,36,United_States,<=50K,Bachelor's,3,1,0
20,Private,HS_grad,9,Never_married,Adm_clerical,Own_child,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
42,Private,Some_college,10,Divorced,Prof_specialty,Unmarried,White,Female,0,0,20,United_States,<=50K,High school or GED,1,1,0
69,Private,HS_grad,9,Widowed,Exec_managerial,Not_in_family,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
47,Federal_gov,Assoc_voc,11,Married_civ_spouse,Adm_clerical,Wife,White,Female,0,0,35,United_States,<=50K,Associate's,2,1,1
49,State_gov,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,Portugal,<=50K,High school or GED,1,0,1
20,Private,Some_college,10,Never_married,Exec_managerial,Own_child,White,Female,0,0,30,United_States,<=50K,High school or GED,1,1,0
52,Private,5th_6th,3,Married_civ_spouse,Sales,Wife,White,Female,0,0,15,El_Salvador,<=50K,No degree,0,0,1
33,Private,5th_6th,3,Married_civ_spouse,Other_service,Husband,White,Male,0,0,59,Mexico,<=50K,No degree,0,0,1
18,Private,11th,7,Never_married,Other_service,Own_child,White,Female,0,0,6,United_States,<=50K,No degree,0,1,0
55,Self_emp_not_inc,HS_grad,9,Separated,Farming_fishing,Unmarried,White,Female,0,0,55,United_States,<=50K,High school or GED,1,1,0
61,Private,7th_8th,4,Married_civ_spouse,Farming_fishing,Husband,Black,Male,0,0,40,United_States,<=50K,No degree,0,1,1
61,Federal_gov,Some_college,10,Married_civ_spouse,Adm_clerical,Husband,White,Male,9386,0,40,United_States,>50K,High school or GED,1,1,1
39,Private,Bachelors,13,Divorced,Exec_managerial,Not_in_family,White,Male,0,0,45,United_States,>50K,Bachelor's,3,1,0
30,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
61,Private,HS_grad,9,Divorced,Adm_clerical,Unmarried,Black,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
36,Private,Assoc_acdm,12,Married_civ_spouse,Sales,Wife,White,Female,0,0,15,United_States,<=50K,Associate's,2,1,1
34,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,50,United_States,<=50K,High school or GED,1,1,1
53,Private,Masters,14,Married_civ_spouse,Prof_specialty,Husband,Asian_Pac_Islander,Male,4386,0,40,India,>50K,Master's,4,0,1
38,Private,Assoc_voc,11,Married_civ_spouse,Tech_support,Wife,White,Female,0,0,36,United_States,>50K,Associate's,2,1,1
46,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,7298,0,50,United_States,>50K,Bachelor's,3,1,1
27,Local_gov,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
32,Self_emp_not_inc,11th,7,Separated,Handlers_cleaners,Unmarried,White,Female,0,0,40,Nicaragua,<=50K,No degree,0,0,0
60,Local_gov,Bachelors,13,Widowed,Prof_specialty,Unmarried,White,Female,0,0,60,United_States,>50K,Bachelor's,3,1,0
23,Private,Bachelors,13,Never_married,Exec_managerial,Own_child,White,Male,0,0,40,United_States,<=50K,Bachelor's,3,1,0
29,Private,Bachelors,13,Never_married,Prof_specialty,Unmarried,White,Female,14344,0,50,United_States,>50K,Bachelor's,3,1,0
22,Private,HS_grad,9,Never_married,Craft_repair,Own_child,White,Male,0,0,50,United_States,<=50K,High school or GED,1,1,0
25,Private,HS_grad,9,Never_married,Sales,Own_child,White,Male,0,0,35,United_States,<=50K,High school or GED,1,1,0
29,Private,Bachelors,13,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,48,United_States,<=50K,Bachelor's,3,1,1
90,Federal_gov,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,30,United_States,<=50K,High school or GED,1,1,1
37,Local_gov,HS_grad,9,Divorced,Adm_clerical,Unmarried,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
32,Private,HS_grad,9,Never_married,Craft_repair,Own_child,Black,Male,0,0,38,United_States,<=50K,High school or GED,1,1,0
18,Private,HS_grad,9,Married_spouse_absent,Other_service,Own_child,Black,Male,0,0,40,Jamaica,<=50K,High school or GED,1,0,0
35,Private,Some_college,10,Never_married,Other_service,Not_in_family,White,Female,0,0,65,United_States,<=50K,High school or GED,1,1,0
50,Private,9th,5,Married_civ_spouse,Craft_repair,Husband,White,Male,2885,0,40,United_States,<=50K,No degree,0,1,1
54,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,5178,0,40,United_States,>50K,High school or GED,1,1,1
43,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,45,United_States,>50K,Bachelor's,3,1,1
28,Self_emp_inc,HS_grad,9,Never_married,Exec_managerial,Not_in_family,White,Male,0,0,65,United_States,>50K,High school or GED,1,1,0
51,Private,9th,5,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,40,Mexico,<=50K,No degree,0,0,1
31,Private,Some_college,10,Never_married,Craft_repair,Unmarried,White,Male,0,0,42,Mexico,<=50K,High school or GED,1,0,0
69,Private,HS_grad,9,Separated,Transport_moving,Unmarried,Black,Female,2387,0,40,United_States,<=50K,High school or GED,1,1,0
57,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,>50K,Bachelor's,3,1,1
71,Unknown,Some_college,10,Widowed,Unknown,Not_in_family,White,Female,0,0,14,Canada,<=50K,High school or GED,1,0,0
28,Private,10th,6,Divorced,Machine_op_inspct,Own_child,White,Female,0,0,40,United_States,<=50K,No degree,0,1,0
28,Unknown,10th,6,Separated,Unknown,Not_in_family,White,Male,0,0,80,United_States,<=50K,No degree,0,1,0
25,Private,HS_grad,9,Never_married,Handlers_cleaners,Own_child,White,Male,0,0,95,United_States,<=50K,High school or GED,1,1,0
49,Self_emp_not_inc,Assoc_acdm,12,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,30,Colombia,<=50K,Associate's,2,0,1
52,Private,9th,5,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,<=50K,No degree,0,1,1
23,Private,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,40,Unknown,<=50K,Bachelor's,3,0,0
32,Private,5th_6th,3,Married_spouse_absent,Craft_repair,Other_relative,White,Male,0,0,40,El_Salvador,<=50K,No degree,0,0,0
31,Private,Some_college,10,Never_married,Sales,Not_in_family,Asian_Pac_Islander,Female,0,0,50,United_States,<=50K,High school or GED,1,1,0
30,Private,HS_grad,9,Never_married,Craft_repair,Own_child,White,Male,0,0,50,United_States,<=50K,High school or GED,1,1,0
24,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,60,United_States,<=50K,High school or GED,1,1,1
45,Private,Assoc_acdm,12,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,66,Yugoslavia,<=50K,Associate's,2,0,1
30,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
52,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,15024,0,55,United_States,>50K,Bachelor's,3,1,1
42,State_gov,HS_grad,9,Divorced,Adm_clerical,Not_in_family,Black,Female,0,0,25,United_States,<=50K,High school or GED,1,1,0
49,Private,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
20,Private,HS_grad,9,Never_married,Other_service,Own_child,White,Male,0,0,30,United_States,<=50K,High school or GED,1,1,0
25,Private,Bachelors,13,Never_married,Adm_clerical,Own_child,White,Female,0,0,40,United_States,<=50K,Bachelor's,3,1,0
41,Private,9th,5,Married_civ_spouse,Other_service,Husband,White,Male,0,0,55,Outlying_US,<=50K,No degree,0,0,1
55,Private,HS_grad,9,Divorced,Sales,Unmarried,Black,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
31,Self_emp_not_inc,Assoc_voc,11,Married_civ_spouse,Exec_managerial,Husband,White,Male,3137,0,50,United_States,<=50K,Associate's,2,1,1
25,State_gov,Bachelors,13,Never_married,Protective_serv,Not_in_family,Black,Female,0,0,40,United_States,<=50K,Bachelor's,3,1,0
32,Private,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
29,Federal_gov,Some_college,10,Never_married,Adm_clerical,Other_relative,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
37,Private,HS_grad,9,Divorced,Other_service,Not_in_family,Black,Female,0,0,40,Unknown,<=50K,High school or GED,1,0,0
52,Private,7th_8th,4,Widowed,Other_service,Not_in_family,White,Female,0,0,40,United_States,<=50K,No degree,0,1,0
19,Private,Some_college,10,Never_married,Adm_clerical,Own_child,White,Female,0,0,15,United_States,<=50K,High school or GED,1,1,0
21,Unknown,Some_college,10,Never_married,Unknown,Own_child,White,Male,0,0,24,United_States,<=50K,High school or GED,1,1,0
43,Private,Assoc_acdm,12,Divorced,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,<=50K,Associate's,2,1,0
39,State_gov,Some_college,10,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,Unknown,<=50K,High school or GED,1,0,1
40,Self_emp_inc,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,United_States,>50K,High school or GED,1,1,1
54,Private,1st_4th,2,Separated,Priv_house_serv,Other_relative,White,Female,0,0,40,Mexico,<=50K,No degree,0,0,0
35,Private,Bachelors,13,Divorced,Sales,Not_in_family,White,Male,0,0,40,United_States,<=50K,Bachelor's,3,1,0
34,Private,Assoc_voc,11,Never_married,Tech_support,Not_in_family,White,Female,0,1974,40,United_States,<=50K,Associate's,2,1,0
35,Private,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,>50K,High school or GED,1,1,1
57,Private,Doctorate,16,Married_civ_spouse,Prof_specialty,Husband,Asian_Pac_Islander,Male,0,0,40,Taiwan,>50K,Doctorate,6,0,1
26,Private,Bachelors,13,Never_married,Other_service,Other_relative,White,Female,0,0,40,United_States,<=50K,Bachelor's,3,1,0
55,Self_emp_not_inc,Bachelors,13,Widowed,Sales,Unmarried,White,Female,0,0,15,United_States,<=50K,Bachelor's,3,1,0
51,Private,Bachelors,13,Separated,Adm_clerical,Unmarried,White,Female,0,0,40,United_States,<=50K,Bachelor's,3,1,0
35,Private,Assoc_acdm,12,Never_married,Transport_moving,Not_in_family,Black,Male,0,0,30,Jamaica,<=50K,Associate's,2,0,0
31,Private,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
17,Private,11th,7,Never_married,Adm_clerical,Own_child,White,Female,0,0,8,United_States,<=50K,No degree,0,1,0
38,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Wife,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,1
39,Federal_gov,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,1887,50,United_States,>50K,Professional school,5,1,1
29,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,45,United_States,<=50K,High school or GED,1,1,1
39,Private,Assoc_voc,11,Divorced,Sales,Unmarried,White,Female,0,0,40,United_States,<=50K,Associate's,2,1,0
46,Local_gov,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,>50K,Master's,4,1,1
73,Private,7th_8th,4,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,25,United_States,<=50K,No degree,0,1,1
47,Local_gov,Some_college,10,Divorced,Prof_specialty,Not_in_family,White,Female,0,1876,40,United_States,<=50K,High school or GED,1,1,0
28,Private,HS_grad,9,Never_married,Sales,Unmarried,White,Female,0,0,70,United_States,<=50K,High school or GED,1,1,0
27,Private,10th,6,Never_married,Sales,Other_relative,White,Male,0,1980,40,United_States,<=50K,No degree,0,1,0
38,Private,Prof_school,15,Never_married,Exec_managerial,Not_in_family,White,Male,0,0,40,United_States,>50K,Professional school,5,1,0
19,Private,HS_grad,9,Never_married,Sales,Not_in_family,White,Male,0,0,35,United_States,<=50K,High school or GED,1,1,0
60,Local_gov,Assoc_voc,11,Divorced,Prof_specialty,Unmarried,White,Male,0,0,40,United_States,>50K,Associate's,2,1,0
24,Private,Some_college,10,Never_married,Machine_op_inspct,Not_in_family,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
52,Private,11th,7,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,<=50K,No degree,0,1,1
36,Private,Bachelors,13,Divorced,Exec_managerial,Not_in_family,White,Female,0,0,45,United_States,<=50K,Bachelor's,3,1,0
26,Local_gov,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,40,Canada,<=50K,Master's,4,0,0
28,State_gov,Bachelors,13,Never_married,Prof_specialty,Own_child,White,Male,0,0,16,United_States,<=50K,Bachelor's,3,1,0
38,Self_emp_inc,Bachelors,13,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,50,United_States,>50K,Bachelor's,3,1,1
47,Private,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,>50K,Master's,4,1,1
50,Private,Bachelors,13,Divorced,Exec_managerial,Unmarried,White,Female,0,0,40,United_States,>50K,Bachelor's,3,1,0
27,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
47,Private,Some_college,10,Widowed,Prof_specialty,Unmarried,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
36,Private,10th,6,Married_civ_spouse,Machine_op_inspct,Own_child,White,Female,3464,0,40,United_States,<=50K,No degree,0,1,0
49,Private,HS_grad,9,Divorced,Machine_op_inspct,Not_in_family,Black,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
68,Unknown,Some_college,10,Married_civ_spouse,Unknown,Husband,White,Male,0,0,48,United_States,>50K,High school or GED,1,1,1
63,Private,HS_grad,9,Divorced,Exec_managerial,Not_in_family,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
36,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,70,United_States,>50K,High school or GED,1,1,1
42,Private,Some_college,10,Divorced,Adm_clerical,Unmarried,White,Female,0,0,35,United_States,<=50K,High school or GED,1,1,0
28,Private,Masters,14,Never_married,Exec_managerial,Not_in_family,Black,Female,0,0,45,United_States,<=50K,Master's,4,1,0
68,Unknown,HS_grad,9,Married_civ_spouse,Unknown,Wife,White,Female,0,0,8,United_States,<=50K,High school or GED,1,1,1
38,Private,HS_grad,9,Married_civ_spouse,Adm_clerical,Wife,White,Female,0,0,22,United_States,<=50K,High school or GED,1,1,1
43,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,1902,40,United_States,>50K,Bachelor's,3,1,1
49,Private,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,>50K,High school or GED,1,1,1
59,Private,HS_grad,9,Divorced,Machine_op_inspct,Not_in_family,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
25,Private,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,>50K,Bachelor's,3,1,1
26,Private,Assoc_acdm,12,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,36,United_States,<=50K,Associate's,2,1,0
59,Private,Some_college,10,Divorced,Prof_specialty,Not_in_family,White,Female,0,0,48,United_States,<=50K,High school or GED,1,1,0
34,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,45,United_States,<=50K,High school or GED,1,1,1
34,Private,Masters,14,Married_civ_spouse,Prof_specialty,Husband,Asian_Pac_Islander,Male,0,0,43,India,>50K,Master's,4,0,1
67,Private,HS_grad,9,Widowed,Other_service,Not_in_family,White,Female,0,0,24,United_States,<=50K,High school or GED,1,1,0
45,Private,Assoc_voc,11,Divorced,Exec_managerial,Not_in_family,White,Female,0,0,44,United_States,<=50K,Associate's,2,1,0
64,Private,7th_8th,4,Married_civ_spouse,Craft_repair,Husband,Black,Male,0,0,40,United_States,<=50K,No degree,0,1,1
51,Private,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,38,Canada,>50K,Master's,4,0,1
31,Private,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,0,55,United_States,>50K,Bachelor's,3,1,1
42,Self_emp_inc,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,45,United_States,>50K,Bachelor's,3,1,1
65,Private,5th_6th,3,Married_civ_spouse,Other_service,Husband,Asian_Pac_Islander,Male,0,0,40,United_States,<=50K,No degree,0,1,1
23,Private,Some_college,10,Never_married,Adm_clerical,Not_in_family,White,Male,0,0,20,United_States,<=50K,High school or GED,1,1,0
31,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,45,United_States,<=50K,High school or GED,1,1,1
33,Private,10th,6,Divorced,Machine_op_inspct,Not_in_family,White,Female,0,0,40,United_States,<=50K,No degree,0,1,0
17,Local_gov,11th,7,Never_married,Craft_repair,Own_child,White,Male,0,0,35,United_States,<=50K,No degree,0,1,0
63,Private,Masters,14,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,46,United_States,<=50K,Master's,4,1,1
48,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,60,United_States,>50K,High school or GED,1,1,1
45,Local_gov,Assoc_acdm,12,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,<=50K,Associate's,2,1,1
17,Private,10th,6,Never_married,Handlers_cleaners,Own_child,White,Male,0,0,10,United_States,<=50K,No degree,0,1,0
26,Local_gov,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
38,Federal_gov,Some_college,10,Divorced,Tech_support,Unmarried,Black,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
29,Private,HS_grad,9,Married_civ_spouse,Exec_managerial,Wife,White,Female,0,0,40,Outlying_US,<=50K,High school or GED,1,0,1
44,Private,Some_college,10,Widowed,Adm_clerical,Unmarried,White,Female,0,0,32,United_States,<=50K,High school or GED,1,1,0
43,Federal_gov,Masters,14,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,<=50K,Master's,4,1,1
39,State_gov,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,<=50K,Bachelor's,3,1,1
43,Private,HS_grad,9,Never_married,Other_service,Not_in_family,Black,Male,0,0,40,Haiti,<=50K,High school or GED,1,0,0
23,Private,HS_grad,9,Never_married,Adm_clerical,Unmarried,White,Female,0,0,45,United_States,<=50K,High school or GED,1,1,0
19,Private,HS_grad,9,Never_married,Other_service,Own_child,Asian_Pac_Islander,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
49,Self_emp_not_inc,9th,5,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,Canada,<=50K,No degree,0,0,1
52,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,5013,0,40,United_States,<=50K,High school or GED,1,1,1
32,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,50,United_States,<=50K,High school or GED,1,1,1
38,Private,Bachelors,13,Married_civ_spouse,Transport_moving,Husband,White,Male,4508,0,40,United_States,<=50K,Bachelor's,3,1,1
25,Unknown,5th_6th,3,Never_married,Unknown,Unmarried,White,Female,0,0,25,El_Salvador,<=50K,No degree,0,0,0
44,Private,Some_college,10,Divorced,Handlers_cleaners,Own_child,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
63,Private,7th_8th,4,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,<=50K,No degree,0,1,1
42,Local_gov,HS_grad,9,Separated,Other_service,Not_in_family,Black,Female,0,0,60,Unknown,<=50K,High school or GED,1,0,0
21,Private,Some_college,10,Never_married,Sales,Own_child,White,Male,0,0,40,Colombia,<=50K,High school or GED,1,0,0
32,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
24,Self_emp_not_inc,HS_grad,9,Separated,Other_service,Unmarried,White,Female,0,0,50,United_States,<=50K,High school or GED,1,1,0
50,State_gov,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,Puerto_Rico,<=50K,High school or GED,1,0,1
26,Self_emp_inc,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,0,80,United_States,>50K,Bachelor's,3,1,1
35,Private,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,35,United_States,<=50K,High school or GED,1,1,1
31,Private,Bachelors,13,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,44,United_States,>50K,Bachelor's,3,1,1
24,Private,1st_4th,2,Never_married,Farming_fishing,Not_in_family,Other,Male,0,0,66,Mexico,<=50K,No degree,0,0,0
40,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,56,United_States,<=50K,High school or GED,1,1,1
31,Private,Bachelors,13,Never_married,Exec_managerial,Not_in_family,White,Male,0,0,55,United_States,<=50K,Bachelor's,3,1,0
43,Private,HS_grad,9,Never_married,Handlers_cleaners,Own_child,White,Male,0,0,40,Poland,<=50K,High school or GED,1,0,0
44,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,35,United_States,>50K,High school or GED,1,1,1
40,Private,Bachelors,13,Never_married,Prof_specialty,Other_relative,White,Female,0,0,40,United_States,<=50K,Bachelor's,3,1,0
75,Unknown,5th_6th,3,Married_civ_spouse,Unknown,Husband,White,Male,0,0,25,United_States,<=50K,No degree,0,1,1
52,Local_gov,Some_college,10,Married_civ_spouse,Protective_serv,Husband,White,Male,3137,0,42,United_States,<=50K,High school or GED,1,1,1
51,Self_emp_not_inc,5th_6th,3,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,<=50K,No degree,0,1,1
39,State_gov,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,<=50K,Bachelor's,3,1,1
40,Private,Assoc_acdm,12,Married_civ_spouse,Sales,Husband,White,Male,7688,0,50,United_States,>50K,Associate's,2,1,1
40,Self_emp_not_inc,Some_college,10,Never_married,Machine_op_inspct,Not_in_family,White,Male,0,0,35,United_States,<=50K,High school or GED,1,1,0
33,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
38,Local_gov,Some_college,10,Married_civ_spouse,Protective_serv,Husband,White,Male,0,0,60,United_States,>50K,High school or GED,1,1,1
29,Private,Assoc_voc,11,Divorced,Handlers_cleaners,Unmarried,White,Male,0,0,50,United_States,<=50K,Associate's,2,1,0
37,Private,Some_college,10,Divorced,Adm_clerical,Not_in_family,Black,Female,0,0,37,United_States,<=50K,High school or GED,1,1,0
37,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,15024,0,45,United_States,>50K,High school or GED,1,1,1
19,Private,HS_grad,9,Never_married,Machine_op_inspct,Own_child,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
46,Local_gov,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,Black,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
46,Private,Assoc_acdm,12,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,>50K,Associate's,2,1,1
37,Private,Some_college,10,Never_married,Protective_serv,Own_child,Black,Male,0,0,30,United_States,<=50K,High school or GED,1,1,0
34,Private,Some_college,10,Separated,Adm_clerical,Unmarried,Black,Female,0,0,40,Unknown,<=50K,High school or GED,1,0,0
38,Private,Some_college,10,Divorced,Adm_clerical,Unmarried,White,Female,0,0,43,United_States,<=50K,High school or GED,1,1,0
26,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
34,Private,Bachelors,13,Never_married,Other_service,Not_in_family,White,Female,0,0,35,United_States,<=50K,Bachelor's,3,1,0
57,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,<=50K,Bachelor's,3,1,1
33,Private,11th,7,Never_married,Craft_repair,Not_in_family,White,Male,0,0,65,United_States,<=50K,No degree,0,1,0
26,Local_gov,Some_college,10,Never_married,Protective_serv,Own_child,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
20,Private,HS_grad,9,Never_married,Sales,Not_in_family,White,Female,0,0,84,United_States,<=50K,High school or GED,1,1,0
38,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,7298,0,60,United_States,>50K,Bachelor's,3,1,1
61,Private,Some_college,10,Married_civ_spouse,Other_service,Husband,White,Male,0,0,6,United_States,<=50K,High school or GED,1,1,1
36,Self_emp_not_inc,Doctorate,16,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,45,Unknown,>50K,Doctorate,6,0,1
61,Unknown,HS_grad,9,Married_civ_spouse,Unknown,Husband,White,Male,3103,0,40,United_States,>50K,High school or GED,1,1,1
17,Private,Some_college,10,Never_married,Craft_repair,Own_child,White,Male,0,0,16,United_States,<=50K,High school or GED,1,1,0
40,Private,Some_college,10,Married_civ_spouse,Machine_op_inspct,Husband,Other,Male,0,0,40,United_States,>50K,High school or GED,1,1,1
18,Private,11th,7,Never_married,Other_service,Own_child,White,Male,0,0,16,United_States,<=50K,No degree,0,1,0
21,Private,Assoc_acdm,12,Never_married,Sales,Own_child,White,Female,0,0,32,United_States,<=50K,Associate's,2,1,0
41,Private,HS_grad,9,Never_married,Other_service,Own_child,White,Male,0,0,40,Peru,<=50K,High school or GED,1,0,0
46,Private,11th,7,Separated,Machine_op_inspct,Not_in_family,White,Female,0,0,40,United_States,<=50K,No degree,0,1,0
55,Federal_gov,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
27,Private,Assoc_acdm,12,Never_married,Sales,Not_in_family,White,Male,0,0,52,United_States,<=50K,Associate's,2,1,0
39,Private,HS_grad,9,Married_civ_spouse,Other_service,Husband,White,Male,0,0,42,United_States,<=50K,High school or GED,1,1,1
36,Private,HS_grad,9,Never_married,Transport_moving,Own_child,Black,Male,0,0,48,United_States,<=50K,High school or GED,1,1,0
51,Private,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,3908,0,40,United_States,<=50K,High school or GED,1,1,1
27,Private,Bachelors,13,Never_married,Sales,Not_in_family,White,Male,0,0,40,United_States,<=50K,Bachelor's,3,1,0
30,Local_gov,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,>50K,Bachelor's,3,1,1
